Row ID,Order ID,Order Status,Order_Purchase_Date,Order_Delivered_Date,Order_Estimated_Delivery_Date),Ship Mode,VendorID,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1400,CA-2016-124485,delivered,12/19/2017,12/26/2017,1/12/2018,First Class,VEN03,NC-18340,#N/A,#N/A,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,0,3.1104
2051,CA-2015-142237,delivered,4/25/2018,5/14/2018,5/24/2018,First Class,VEN04,CK-12595,Consumer,Ohio,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,6.48,4,0.7,-4.752
2793,CA-2014-125514,delivered,9/9/2017,9/22/2017,9/28/2017,First Class,VEN05,BM-11650,Corporate,New York,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6.48,1,0,3.1104
9488,US-2017-125213,delivered,6/18/2018,6/27/2018,7/16/2018,First Class,VEN04,NB-18655,Corporate,Florida,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,6.54,3,0,2.1582
7103,CA-2014-117478,delivered,4/25/2018,4/27/2018,5/10/2018,First Class,VEN05,LH-16750,#N/A,#N/A,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",6.57,3,0.7,-5.037
2887,CA-2017-102099,delivered,2/9/2018,3/7/2018,3/8/2018,First Class,VEN04,EP-13915,Consumer,Illinois,OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63,3,0,1.7901
4978,CA-2015-165050,delivered,11/24/2017,12/4/2017,12/15/2017,First Class,VEN01,AH-10210,Consumer,California,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.688,2,0.2,2.3408
1052,US-2015-153500,delivered,3/19/2018,4/24/2018,4/6/2018,First Class,VEN04,DG-13300,#N/A,#N/A,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",6.72,2,0.2,2.436
2820,CA-2016-160500,delivered,2/20/2017,2/24/2017,3/17/2017,First Class,VEN03,DM-13015,#N/A,#N/A,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,6.72,5,0.2,2.352
350,CA-2016-129714,delivered,10/22/2017,10/27/2017,11/10/2017,First Class,VEN03,AB-10060,Home Office,New York,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0,2.3086
9414,CA-2016-132017,delivered,8/31/2017,9/11/2017,9/27/2017,First Class,VEN04,MH-17620,#N/A,#N/A,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,6.816,2,0.8,-11.5872
3515,CA-2017-140326,delivered,8/3/2017,8/7/2017,8/29/2017,First Class,VEN01,HW-14935,Corporate,California,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",6.912,3,0.2,0.864
8826,CA-2015-115399,delivered,3/20/2017,3/28/2017,4/27/2017,First Class,VEN04,AG-10900,Consumer,Arizona,OFF-LA-10003190,Office Supplies,Labels,Avery 474,6.912,3,0.2,2.5056
4139,CA-2016-117226,canceled,11/5/2017,1/0/1900,11/17/2017,First Class,VEN04,KD-16495,#N/A,#N/A,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,6.924,6,0.8,-10.386
3394,CA-2014-105340,delivered,3/29/2018,4/10/2018,4/25/2018,First Class,VEN04,EH-14185,#N/A,#N/A,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,6.928,1,0.8,-11.0848
1099,CA-2016-107216,delivered,9/29/2017,9/30/2017,10/17/2017,First Class,VEN02,PV-18985,#N/A,#N/A,OFF-AR-10001545,Office Supplies,Art,Newell 326,7.04,4,0,2.0416
9691,CA-2017-140536,delivered,5/4/2018,5/10/2018,6/12/2018,First Class,VEN02,TA-21385,#N/A,#N/A,OFF-AR-10001545,Office Supplies,Art,Newell 326,7.04,4,0,2.0416
3725,CA-2017-127264,delivered,1/14/2018,1/30/2018,2/9/2018,First Class,VEN05,SA-20830,Consumer,Illinois,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.056,3,0.2,2.205
1007,CA-2015-105312,delivered,2/19/2018,2/27/2018,3/19/2018,First Class,VEN03,MT-17815,#N/A,#N/A,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.478
1887,CA-2014-140165,delivered,3/22/2018,5/7/2018,4/23/2018,First Class,VEN03,EH-14005,#N/A,#N/A,OFF-FA-10002815,Office Supplies,Fasteners,Staples,7.104,2,0.2,2.3976
513,CA-2016-106341,delivered,1/31/2018,2/25/2018,3/5/2018,First Class,VEN02,LF-17185,Consumer,Florida,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152
7768,CA-2015-169299,delivered,7/26/2017,8/8/2017,8/22/2017,First Class,VEN02,DO-13435,Consumer,Florida,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152
3229,CA-2014-108189,delivered,1/8/2018,1/22/2018,2/6/2018,First Class,VEN04,ES-14080,Corporate,Arizona,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,-0.0895
3843,CA-2014-101931,delivered,11/26/2017,12/28/2017,1/3/2018,First Class,VEN05,TS-21370,#N/A,#N/A,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,0.2,2.245
4845,US-2014-128685,delivered,11/24/2017,12/13/2017,12/20/2017,First Class,VEN04,MZ-17515,Corporate,California,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,0.2,2.245
9076,US-2015-136259,delivered,8/10/2018,8/24/2018,9/4/2018,First Class,VEN03,CB-12415,#N/A,#N/A,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.5338
1687,CA-2017-149489,delivered,3/10/2017,3/21/2017,3/31/2017,First Class,VEN02,DK-12835,#N/A,#N/A,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.518,2,0.7,-5.7638
8398,US-2014-120236,delivered,3/31/2018,4/10/2018,4/19/2018,First Class,VEN02,MR-17545,Home Office,Pennsylvania,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.68,5,0.8,-11.52
6205,CA-2017-145660,delivered,2/23/2018,3/26/2018,3/29/2018,First Class,VEN03,MG-17650,#N/A,#N/A,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,0.2,1.7352
4085,CA-2017-163692,delivered,7/13/2017,7/27/2017,8/4/2017,First Class,VEN01,Dp-13240,#N/A,#N/A,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857,3,0.7,-6.0237
2388,CA-2015-145065,delivered,1/25/2018,2/3/2018,2/9/2018,First Class,VEN04,DK-13375,#N/A,#N/A,OFF-FA-10001229,Office Supplies,Fasteners,Staples,7.86,2,0,3.6156
2802,US-2015-110163,delivered,5/14/2018,5/18/2018,5/28/2018,First Class,VEN02,GA-14725,Consumer,North Carolina,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,7.88,1,0.2,1.773
7788,US-2016-117037,delivered,5/1/2018,5/10/2018,5/23/2018,First Class,VEN02,LW-17215,#N/A,#N/A,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896,3,0.2,2.4675
2787,CA-2015-149972,delivered,8/3/2018,8/7/2018,8/15/2018,First Class,VEN05,CD-12790,#N/A,#N/A,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0,2.528
1184,CA-2017-138779,delivered,11/20/2017,12/6/2017,12/18/2017,First Class,VEN03,RB-19570,Consumer,Indiana,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,7.92,5,0.2,0.693
4899,US-2014-122021,delivered,12/2/2017,12/15/2017,12/20/2017,First Class,VEN02,AC-10660,#N/A,#N/A,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.968,2,0.2,2.8884
5090,CA-2017-132738,delivered,6/15/2017,7/1/2017,7/20/2017,First Class,VEN05,HM-14860,#N/A,#N/A,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968,2,0.2,2.8884
7812,CA-2016-134334,delivered,2/26/2018,3/1/2018,3/12/2018,First Class,VEN03,DK-13090,Consumer,Virginia,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0,2.0748
8591,CA-2017-126676,unavailable,1/11/2018,1/0/1900,1/31/2018,First Class,VEN05,FH-14365,Corporate,Pennsylvania,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98,3,0,3.9102
6411,CA-2017-161774,delivered,4/29/2018,5/7/2018,5/24/2018,First Class,VEN03,GT-14710,Consumer,Minnesota,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,7.992,1,0.2,0.6993
9392,CA-2017-162474,delivered,2/5/2018,2/23/2018,3/5/2018,First Class,VEN04,FH-14275,#N/A,#N/A,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,7.992,1,0.2,2.5974
6404,CA-2017-125472,delivered,4/13/2018,5/15/2018,5/16/2018,First Class,VEN04,BD-11725,Consumer,Kentucky,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.01,3,0,3.0438
9373,CA-2015-111339,delivered,6/4/2018,6/6/2018,6/20/2018,First Class,VEN04,VP-21760,#N/A,#N/A,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,5,0.2,2.9145
6791,CA-2016-124527,delivered,5/3/2017,5/11/2017,5/25/2017,First Class,VEN01,IM-15055,#N/A,#N/A,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,5,0.2,2.808
7986,CA-2016-151498,delivered,11/24/2017,12/4/2017,12/15/2017,First Class,VEN05,DN-13690,Consumer,California,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,5,0.2,2.808
1510,CA-2017-103611,delivered,6/24/2018,6/30/2018,7/17/2018,First Class,VEN01,JM-15535,#N/A,#N/A,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,0,3.0096
1656,US-2017-132444,delivered,7/2/2017,7/18/2017,7/31/2017,First Class,VEN01,CD-12280,#N/A,#N/A,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.448,2,0.2,2.9568
4011,CA-2017-100811,delivered,2/3/2017,2/20/2017,3/20/2017,First Class,VEN02,CC-12475,#N/A,#N/A,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64
4694,CA-2014-138681,delivered,2/5/2018,2/14/2018,3/21/2018,First Class,VEN04,CT-11995,#N/A,#N/A,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64
9407,CA-2014-152618,delivered,1/20/2017,1/30/2017,2/28/2017,First Class,VEN02,RB-19465,Home Office,California,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.448,2,0.2,2.64
5305,US-2014-166310,delivered,8/20/2018,8/27/2018,9/10/2018,First Class,VEN04,JS-15940,Home Office,Illinois,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476
7300,CA-2014-163468,shipped,11/15/2017,1/0/1900,12/27/2017,First Class,VEN03,JK-15730,Consumer,North Carolina,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476
1755,CA-2017-116715,delivered,7/24/2018,7/30/2018,8/28/2018,First Class,VEN02,VW-21775,Corporate,Ohio,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,2,0,3.852
7086,CA-2017-112004,delivered,11/14/2017,12/4/2017,12/18/2017,First Class,VEN04,AH-10075,#N/A,#N/A,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,8.595,5,0.7,-6.303
969,CA-2017-135279,delivered,12/6/2017,12/18/2017,12/29/2017,First Class,VEN02,BS-11800,#N/A,#N/A,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64,3,0,4.2336
1102,CA-2016-107216,delivered,9/29/2017,9/30/2017,10/17/2017,First Class,VEN02,PV-18985,#N/A,#N/A,OFF-AR-10002255,Office Supplies,Art,Newell 346,8.64,3,0,2.5056
7237,CA-2014-138737,delivered,4/19/2018,4/30/2018,5/14/2018,First Class,VEN02,FP-14320,Consumer,California,OFF-AR-10003190,Office Supplies,Art,Newell 32,8.64,3,0,2.4192
9878,US-2017-166324,delivered,8/3/2018,8/7/2018,8/9/2018,First Class,VEN04,BE-11455,#N/A,#N/A,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",8.7,5,0.7,-6.38
5970,CA-2014-141726,delivered,8/6/2018,8/21/2018,8/23/2018,First Class,VEN02,CC-12145,Consumer,California,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.704,2,0.2,3.1552
5721,CA-2015-138674,delivered,5/4/2018,5/28/2018,6/4/2018,First Class,VEN02,KB-16585,Corporate,Nebraska,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,5,0.2,2.289
1100,CA-2016-107216,delivered,9/29/2017,9/30/2017,10/17/2017,First Class,VEN03,PV-18985,#N/A,#N/A,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73,3,0,4.1031
2663,CA-2017-159604,delivered,12/20/2017,12/28/2017,1/17/2018,First Class,VEN03,CL-12700,#N/A,#N/A,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,8.76,2,0,4.2048
1568,CA-2015-129112,delivered,8/7/2018,8/14/2018,8/29/2018,First Class,VEN01,AW-10840,#N/A,#N/A,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,8.784,4,0.8,-13.6152
5091,CA-2017-132738,delivered,6/15/2017,7/1/2017,7/20/2017,First Class,VEN05,HM-14860,#N/A,#N/A,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.784,1,0.2,3.1842
275,CA-2017-118136,delivered,7/24/2017,7/28/2017,8/15/2017,First Class,VEN03,BB-10990,Corporate,Arizona,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0,4.0572
7217,CA-2015-150770,delivered,2/15/2018,2/27/2018,3/9/2018,First Class,VEN05,LC-16870,Consumer,Colorado,OFF-AR-10001246,Office Supplies,Art,Newell 317,8.82,3,0,2.5578
1044,CA-2017-115651,delivered,11/12/2017,11/25/2017,12/11/2017,First Class,VEN03,NS-18640,#N/A,#N/A,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",8.84,5,0.2,2.9835
900,US-2016-114622,delivered,2/22/2018,3/6/2018,3/22/2018,First Class,VEN03,JR-16210,Corporate,Ohio,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904,2,0.7,-6.5296
2823,CA-2017-131016,delivered,8/23/2017,8/30/2017,9/26/2017,First Class,VEN05,DC-12850,#N/A,#N/A,OFF-AR-10000122,Office Supplies,Art,Newell 314,8.928,2,0.2,0.558
9890,CA-2017-166499,delivered,6/5/2017,6/14/2017,6/29/2017,First Class,VEN02,VG-21805,#N/A,#N/A,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,8.94,3,0,2.4138
3482,CA-2014-124023,delivered,4/2/2018,4/5/2018,4/12/2018,First Class,VEN01,PJ-19015,Consumer,California,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2,0,2.7776
7458,CA-2015-137974,delivered,7/24/2018,8/3/2018,8/17/2018,First Class,VEN05,LL-16840,Consumer,New York,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,9.14,1,0,4.57
4027,CA-2017-139311,delivered,6/8/2018,6/15/2018,6/28/2018,First Class,VEN03,SF-20965,Corporate,Michigan,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.184,7,0.2,2.87
4327,CA-2016-153346,delivered,7/18/2018,7/24/2018,8/6/2018,First Class,VEN01,TB-21355,#N/A,#N/A,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,3,0,2.3025
9627,CA-2017-103520,delivered,9/18/2017,9/25/2017,10/4/2017,First Class,VEN03,MH-17785,Corporate,California,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,9.248,2,0.2,3.3524
9512,CA-2014-130575,delivered,3/2/2017,3/16/2017,3/23/2017,First Class,VEN05,CS-11845,#N/A,#N/A,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,0.8,-13.896
9529,CA-2017-156958,delivered,7/21/2018,7/25/2018,8/17/2018,First Class,VEN05,PB-18805,#N/A,#N/A,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,2,0.2,3.0212
2503,CA-2017-131618,delivered,1/28/2018,2/19/2018,3/1/2018,First Class,VEN05,LS-17200,#N/A,#N/A,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,9.36,4,0.8,-16.38
8852,CA-2015-140718,delivered,10/4/2017,10/23/2017,10/27/2017,First Class,VEN01,FA-14230,Corporate,California,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,2,0.2,3.2872
3223,CA-2014-108189,delivered,1/8/2018,1/22/2018,2/6/2018,First Class,VEN04,ES-14080,Corporate,Arizona,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408,2,0.2,3.4104
7325,US-2017-126053,delivered,8/9/2018,8/27/2018,8/20/2018,First Class,VEN05,CS-11950,Consumer,Illinois,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,9.45,3,0,4.536
1752,CA-2017-168837,delivered,5/3/2018,5/5/2018,5/18/2018,First Class,VEN02,JW-15955,#N/A,#N/A,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,2,0,3.6894
8634,CA-2016-107783,delivered,6/3/2018,6/11/2018,7/17/2018,First Class,VEN05,OT-18730,Consumer,California,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",9.48,3,0.2,0.711
7612,US-2015-130491,delivered,3/27/2017,4/10/2017,4/27/2017,First Class,VEN03,BH-11710,Consumer,California,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,2,0,4.293
1394,CA-2017-124828,delivered,1/31/2018,2/16/2018,3/5/2018,First Class,VEN03,YS-21880,#N/A,#N/A,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9.552,3,0.2,1.5522
5287,CA-2017-105991,delivered,2/7/2018,2/15/2018,3/6/2018,First Class,VEN02,LH-17020,Consumer,Ohio,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",9.552,8,0.7,-7.3232
403,CA-2014-113166,delivered,5/31/2017,6/19/2017,6/23/2017,First Class,VEN04,LF-17185,Consumer,Florida,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,9.568,2,0.2,3.4684
7210,CA-2016-143476,delivered,7/21/2017,8/2/2017,8/14/2017,First Class,VEN04,LC-16930,Corporate,Illinois,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,2,0.2,2.99
5318,US-2017-162558,delivered,5/16/2018,5/25/2018,6/21/2018,First Class,VEN02,Dp-13240,#N/A,#N/A,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.656,1,0.2,1.5691
77,US-2017-118038,delivered,7/28/2017,8/7/2017,8/17/2017,First Class,VEN03,KB-16600,Corporate,Michigan,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,3,0.6,-5.8248
5438,CA-2014-103317,delivered,10/15/2017,10/21/2017,10/26/2017,First Class,VEN01,DM-13525,#N/A,#N/A,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,9.81,5,0.7,-6.867
965,CA-2017-135279,delivered,12/6/2017,12/18/2017,12/29/2017,First Class,VEN02,BS-11800,#N/A,#N/A,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82,2,0,4.8118
8006,CA-2014-143210,delivered,1/23/2017,1/30/2017,2/28/2017,First Class,VEN01,AA-10645,#N/A,#N/A,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0,3.2406
6030,US-2016-112970,delivered,10/12/2017,10/26/2017,11/10/2017,First Class,VEN02,TB-21250,#N/A,#N/A,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0,2.8536
9291,CA-2014-163650,delivered,7/27/2017,8/4/2017,9/4/2017,First Class,VEN03,TT-21220,#N/A,#N/A,OFF-AR-10002375,Office Supplies,Art,Newell 351,9.84,3,0,2.8536
6591,CA-2014-164749,delivered,11/5/2017,11/9/2017,11/24/2017,First Class,VEN01,BG-11740,#N/A,#N/A,OFF-LA-10004484,Office Supplies,Labels,Avery 476,9.912,3,0.2,3.2214
717,CA-2014-130092,delivered,7/27/2018,8/8/2018,8/22/2018,First Class,VEN04,SV-20365,Consumer,Delaware,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0,3.0814
6806,CA-2014-125682,delivered,6/16/2017,7/5/2017,6/29/2017,First Class,VEN05,RB-19645,#N/A,#N/A,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),9.96,2,0,4.8804
9888,CA-2017-169607,delivered,8/15/2017,8/22/2017,9/11/2017,First Class,VEN01,CA-12265,Consumer,Illinois,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,9.96,2,0,4.6812
4071,CA-2016-145303,delivered,2/10/2018,2/27/2018,3/12/2018,First Class,VEN05,TP-21415,#N/A,#N/A,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,10.024,4,0.8,-16.5396
5018,CA-2014-127558,delivered,8/17/2018,8/18/2018,8/22/2018,First Class,VEN01,SS-20410,#N/A,#N/A,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0,3.2352
993,CA-2016-105585,delivered,5/16/2018,6/1/2018,5/24/2018,First Class,VEN04,RF-19735,Consumer,Michigan,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,10.23,3,0,4.9104
1405,US-2014-118486,delivered,12/11/2017,12/27/2017,1/15/2018,First Class,VEN05,SD-20485,Home Office,New York,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.304,1,0.2,-2.1896
1688,CA-2017-143798,delivered,5/18/2017,5/29/2017,6/20/2017,First Class,VEN02,AW-10840,#N/A,#N/A,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.368,2,0.2,3.6288
5802,CA-2014-123225,delivered,11/24/2017,12/11/2017,12/18/2017,First Class,VEN04,MN-17935,#N/A,#N/A,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,10.368,2,0.2,3.6288
7762,CA-2017-123071,delivered,1/15/2018,1/22/2018,2/5/2018,First Class,VEN05,CC-12550,Consumer,California,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,10.368,2,0.2,3.6288
901,CA-2017-150959,delivered,5/25/2017,6/2/2017,6/7/2017,First Class,VEN03,TD-20995,Consumer,Illinois,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,5,0.2,3.393
5244,CA-2016-149454,delivered,1/15/2018,1/25/2018,2/14/2018,First Class,VEN02,KM-16375,#N/A,#N/A,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,1,0,4.8024
4257,CA-2017-163160,delivered,12/26/2017,1/3/2018,1/26/2018,First Class,VEN03,TS-21610,Consumer,Arizona,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,10.476,3,0.6,-6.8094
5954,US-2014-105151,delivered,7/23/2017,8/10/2017,8/11/2017,First Class,VEN04,SG-20890,#N/A,#N/A,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5,5,0,2.94
7814,CA-2016-134334,delivered,2/26/2018,3/1/2018,3/12/2018,First Class,VEN01,DK-13090,Consumer,Virginia,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,10.56,6,0,4.6464
1588,CA-2015-131338,delivered,8/22/2018,8/27/2018,9/10/2018,First Class,VEN04,NP-18325,Consumer,Virginia,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,0,5.0055
8150,CA-2014-167997,delivered,4/28/2018,5/12/2018,5/24/2018,First Class,VEN05,CA-11965,#N/A,#N/A,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2,0,5.0196
7443,CA-2014-109932,delivered,3/17/2018,3/24/2018,4/16/2018,First Class,VEN04,VP-21760,#N/A,#N/A,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.688,2,0.2,3.7408
4514,CA-2016-145240,delivered,2/21/2018,2/28/2018,3/7/2018,First Class,VEN05,BG-11740,#N/A,#N/A,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10.784,1,0.2,0.8088
1324,CA-2017-162635,delivered,4/19/2018,4/24/2018,5/14/2018,First Class,VEN04,EB-14170,#N/A,#N/A,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.816,4,0.2,3.5152
